0.047668, 0, 2.623413086, -9.593648911
0.055481, 0.03829799965, 2.642561913, -9.631946564
0.063293, 0.01914899983, 2.623413086, -9.612797737
0.071105, 0.03829799965, 2.623413086, -9.631946564
0.078916, 0.05744700134, 2.623413086, -9.631946564
0.08673, 0.05744700134, 2.642561913, -9.631946564
0.09454, 0.05744700134, 2.623413086, -9.631946564
0.102351, 0.01914899983, 2.623413086, -9.631946564
0.110163, 0.03829799965, 2.623413086, -9.612797737
0.117976, 0.01914899983, 2.604264021, -9.612797737
0.125788, 0, 2.623413086, -9.631946564
0.1336, 0.01914899983, 2.623413086, -9.651096344
0.141413, 0.01914899983, 2.604264021, -9.651096344
0.149225, 0.01914899983, 2.642561913, -9.631946564
0.157036, 0.03829799965, 2.642561913, -9.651096344
0.16485, 0.03829799965, 2.642561913, -9.651096344
0.172663, 0.03829799965, 2.623413086, -9.612797737
0.180475, 0.03829799965, 2.642561913, -9.593648911
0.188286, 0.05744700134, 2.642561913, -9.612797737
0.196098, 0.05744700134, 2.623413086, -9.651096344
0.203911, 0.03829799965, 2.623413086, -9.631946564
0.211723, 0.01914899983, 2.604264021, -9.612797737
0.219535, 0.01914899983, 2.623413086, -9.612797737
0.22735, 0.01914899983, 2.642561913, -9.631946564
0.235161, 0.03829799965, 2.623413086, -9.651096344
0.242973, 0.01914899983, 2.623413086, -9.651096344
0.250786, 0.03829799965, 2.604264021, -9.612797737
0.258598, 0.01914899983, 2.623413086, -9.670245171
0.26641, 0.03829799965, 2.623413086, -9.651096344
0.274221, 0.05744700134, 2.623413086, -9.631946564
0.282033, 0.05744700134, 2.642561913, -9.631946564
0.289846, 0.01914899983, 2.623413086, -9.612797737
0.297658, 0.03829799965, 2.642561913, -9.670245171
0.30547, 0.01914899983, 2.642561913, -9.651096344
0.313281, 0.03829799965, 2.642561913, -9.612797737
0.321091, 0.03829799965, 2.642561913, -9.651096344
0.328903, 0, 2.623413086, -9.593648911
0.336713, 0.03829799965, 2.642561913, -9.651096344
0.344523, 0.03829799965, 2.642561913, -9.651096344
0.352335, 0.01914899983, 2.642561913, -9.631946564
0.360146, 0.03829799965, 2.623413086, -9.631946564
0.367956, 0.03829799965, 2.642561913, -9.612797737
0.375766, 0.05744700134, 2.623413086, -9.631946564
0.383576, 0.03829799965, 2.623413086, -9.651096344
0.391386, 0.01914899983, 2.642561913, -9.593648911
0.399196, 0.01914899983, 2.585114956, -9.631946564
0.407006, 0.01914899983, 2.623413086, -9.651096344
0.414818, 0, 2.604264021, -9.651096344
0.422628, 0.03829799965, 2.623413086, -9.670245171
0.430438, 0.03829799965, 2.623413086, -9.651096344
0.43825, 0.03829799965, 2.604264021, -9.651096344
0.44606, 0.03829799965, 2.604264021, -9.651096344
0.453871, 0.03829799965, 2.623413086, -9.631946564
0.461681, 0.03829799965, 2.642561913, -9.631946564
0.469491, 0.03829799965, 2.623413086, -9.631946564
0.477303, 0.03829799965, 2.642561913, -9.631946564
0.485113, 0.01914899983, 2.623413086, -9.631946564
0.492923, 0.03829799965, 2.642561913, -9.631946564
0.500735, 0.01914899983, 2.623413086, -9.631946564
0.508545, 0.01914899983, 2.623413086, -9.612797737
0.516356, 0.03829799965, 2.604264021, -9.612797737
0.524166, 0.03829799965, 2.604264021, -9.651096344
0.531976, 0.01914899983, 2.623413086, -9.631946564
0.539786, 0.03829799965, 2.623413086, -9.631946564
0.547598, 0.03829799965, 2.642561913, -9.631946564
0.555408, 0.01914899983, 2.642561913, -9.631946564
0.56322, 0.01914899983, 2.604264021, -9.651096344
0.57103, 0.01914899983, 2.642561913, -9.631946564
0.57884, 0.01914899983, 2.642561913, -9.631946564
0.58665, 0.03829799965, 2.642561913, -9.631946564
0.59446, 0.01914899983, 2.623413086, -9.670245171
0.60227, 0.01914899983, 2.623413086, -9.670245171
0.610081, 0.01914899983, 2.623413086, -9.612797737
0.617891, 0.03829799965, 2.604264021, -9.651096344
0.625701, 0.03829799965, 2.604264021, -9.651096344
0.633513, 0.03829799965, 2.604264021, -9.631946564
0.641323, 0.01914899983, 2.604264021, -9.631946564
0.649133, 0.03829799965, 2.623413086, -9.651096344
0.656943, 0.03829799965, 2.604264021, -9.612797737
0.664753, 0.01914899983, 2.623413086, -9.631946564
0.672563, 0.01914899983, 2.642561913, -9.631946564
0.680373, 0.03829799965, 2.623413086, -9.612797737
0.688183, 0.03829799965, 2.623413086, -9.651096344
0.695993, 0.03829799965, 2.642561913, -9.612797737
0.703801, 0.03829799965, 2.623413086, -9.631946564
0.711611, 0.05744700134, 2.604264021, -9.651096344
0.719421, 0.05744700134, 2.623413086, -9.612797737
0.727231, 0.03829799965, 2.642561913, -9.631946564
0.735041, 0.03829799965, 2.604264021, -9.651096344
0.74285, 0.05744700134, 2.623413086, -9.670245171
0.75066, 0.03829799965, 2.623413086, -9.631946564
0.75847, 0.03829799965, 2.642561913, -9.631946564
0.76628, 0.03829799965, 2.623413086, -9.651096344
0.77409, 0.01914899983, 2.642561913, -9.631946564
0.7819, 0.03829799965, 2.623413086, -9.670245171
0.789708, 0.03829799965, 2.623413086, -9.631946564
0.797518, 0.03829799965, 2.623413086, -9.631946564
0.805326, 0.03829799965, 2.623413086, -9.631946564
0.813136, 0.03829799965, 2.604264021, -9.631946564
0.820945, 0.05744700134, 2.623413086, -9.612797737
0.828755, 0.05744700134, 2.623413086, -9.631946564
